airport_id,name,country,latitude,longitude
KELD,South Arkansas Regional Airport at Goodwin Field,US,33.221001,-92.813301
KELM,Elmira Corning Regional Airport,US,42.1599006652832,-76.8916015625
KELO,Ely Municipal Airport,US,47.82450104,-91.83070374
KELP,El Paso International Airport,US,31.809908,-106.375607
KELY,Ely Airport Yelland Field,US,39.29970169,-114.8420029
KEND,Vance Air Force Base,US,36.339199,-97.916496
KENV,Wendover Airport,US,40.7187004089,-114.03099823
KENW,Kenosha Regional Airport,US,42.59569931,-87.92780304
KERI,Erie International Tom Ridge Field,US,42.083127,-80.173867
KESC,Delta County Airport,US,45.723199,-87.088623
KESF,Esler Army Airfield / Esler Regional Airport,US,31.394266,-92.294082
KEUG,Eugene Airport,US,44.124599,-123.211998
KEVV,Evansville Regional Airport,US,38.0369987488,-87.5324020386
KEVW,Evanston-Uinta County Airport-Burns Field,US,41.27479935,-111.0350037
KEWB,New Bedford Regional Airport,US,41.67610168457031,-70.95690155029297
KEWN,Coastal Carolina Regional Airport,US,35.0730018616,-77.04290008539999
KEWR,Newark Liberty International Airport,US,40.6894,-74.170545
KEYW,Key West International Airport,US,24.556119,-81.759579
KFAF,Felker Army Air Field,US,37.1325,-76.608803
KFAR,Hector International Airport,US,46.9207,-96.815804
KFAT,Fresno Yosemite International Airport,US,36.775767,-119.718018
KFAY,Fayetteville Regional Airport - Grannis Field,US,34.991199,-78.880302
KFBG,Simmons Army Air Field,US,35.13180161,-78.93669891
KFCS,Butts AAF (Fort Carson) Air Field,US,38.67839813,-104.7570038
KFDY,Findlay Airport,US,41.013500213600004,-83.66870117190001
KFFO,Wright-Patterson Air Force Base,US,39.826099,-84.048302
KFHR,Friday Harbor Airport,US,48.523654,-123.024645
KFHU,Sierra Vista Municipal Airport / Libby Army Air Field,US,31.587383,-110.348225
KFKL,Venango Regional Airport,US,41.3778991699,-79.8603973389
KFLG,Flagstaff Pulliam Airport,US,35.139757,-111.669826
KFLL,Fort Lauderdale Hollywood International Airport,US,26.072599,-80.152702
KFLO,Florence Regional Airport,US,34.18539810180664,-79.7238998413086
KFME,Fort Meade Executive Airport,US,39.0854,-76.759399
KFMN,Four Corners Regional Airport,US,36.741199,-108.230003
KFMY,Page Field,US,26.58659935,-81.86329650879999
KFNL,Northern Colorado Regional Airport,US,40.44969,-105.011272
KFNT,Bishop International Airport,US,42.969294,-83.743355
KFOD,Fort Dodge Regional Airport,US,42.552624,-94.191237
KFOE,Topeka Regional Airport,US,38.950901,-95.663597
KFPR,Treasure Coast International Airport,US,27.4951,-80.368301
KFRG,Republic Airport,US,40.728576,-73.414267
KFRI,Marshall Army Air Field,US,39.053021,-96.764202
KFSD,Sioux Falls Regional Airport,US,43.585463,-96.741152
KFSI,Henry Post Army Air Field,US,34.649799,-98.402199
KFSM,Fort Smith Regional Airport,US,35.336601,-94.367401
KFST,Fort Stockton Pecos County Airport,US,30.9157009125,-102.916000366
KFTK,Godman Army Air Field,US,37.907100677500004,-85.9720993042
KFTW,Fort Worth Meacham International Airport,US,32.819919,-97.360818
KFTY,Fulton County Airport Brown Field,US,33.7790985107,-84.5214004517
KFWA,Fort Wayne International Airport,US,40.978896,-85.194465
KFXE,Fort Lauderdale Executive Airport,US,26.1972999573,-80.1707000732
KFYV,Drake Field,US,36.00510025024414,-94.17009735107422
UCFD,Jalal-Abad Airport,KG,40.944401,72.977798
KGCC,Northeast Wyoming Regional Airport,US,44.3489,-105.539001
KGCK,Garden City Regional Airport,US,37.9275016785,-100.723999023
KGCN,Grand Canyon National Park Airport,US,35.9524,-112.147003
KGDV,Dawson Community Airport,US,47.137658,-104.80691
KGEG,Spokane International Airport,US,47.6199,-117.533997
KGFK,Grand Forks International Airport,US,47.949299,-97.176102
KGFL,Floyd Bennett Memorial Airport,US,43.3412017822,-73.6102981567
KGGG,East Texas Regional Airport,US,32.38399887084961,-94.71150207519531
KGGW,Glasgow Valley County Airport Wokal Field,US,48.212502,-106.614998
KGJT,Grand Junction Regional Airport,US,39.126663,-108.529387
KGLD,Goodland Municipal Airport,US,39.370701,-101.699753
KGLH,Mid Delta Regional Airport,US,33.482899,-90.985603
KGLS,Scholes International At Galveston Airport,US,29.265301,-94.860397
KGMU,Greenville Downtown Airport,US,34.847903,-82.350217
KGNV,Gainesville Regional Airport,US,29.6900997162,-82.2717971802
KGON,Groton New London Airport,US,41.330101,-72.045097
KGPI,Glacier Park International Airport,US,48.310501,-114.255997
KGPT,Gulfport Biloxi International Airport,US,30.405582,-89.069836
KGRB,Austin Straubel International Airport,US,44.483459,-88.130805
KGRF,Gray Army Air Field,US,47.07920074,-122.5810013
KGRI,Central Nebraska Regional Airport,US,40.967498779296875,-98.30960083007812
KGRK,Killeen Regional Airport / Robert Gray Army Airfield,US,31.0672,-97.828903
KGRR,Gerald R. Ford International Airport,US,42.880798,-85.522797
KGSB,Seymour Johnson Air Force Base,US,35.339401,-77.960602
KGSO,Piedmont Triad International Airport,US,36.09937,-79.937262
KGSP,Greenville-Spartanburg International Airport,US,34.895699,-82.218903
KGTB,Wheeler Sack Army Air Field,US,44.055599,-75.719498
KGTF,Great Falls International Airport,US,47.481998,-111.371002
KGTR,Golden Triangle Regional Airport,US,33.450298,-88.5914
KGUC,Gunnison Crested Butte Regional Airport,US,38.534672,-106.934566
KGUP,Gallup Municipal Airport,US,35.511653,-108.788166
KGUS,Grissom Air Reserve Base,US,40.648102,-86.1521
KGUY,Guymon Municipal Airport,US,36.6851005554,-101.508003235
KGWO,Greenwood–Leflore Airport,US,33.495025,-90.088204
KGYI,North Texas Regional Airport Perrin Field,US,33.7141,-96.673698
KGYY,Gary/Chicago International Airport,US,41.617087,-87.413206
VDDS,Dara Sakor International Airport,KH,10.914244,103.226652
VDTI,Techo International Airport,KH,11.359987,104.921272
KHBG,Hattiesburg Bobby L Chain Municipal Airport,US,31.26479912,-89.25279999
KHBR,Hobart Regional Airport,US,34.991317,-99.051313
KHDN,Yampa Valley Airport,US,40.481201,-107.218002
KHEF,Washington Manassas Harry P. Davis Field,US,38.723021,-77.515422
KHFD,Hartford Brainard Airport,US,41.736698150635,-72.649398803711
KHGR,Hagerstown Regional Richard A Henson Field,US,39.708771,-77.728014
KHHR,Jack Northrop Field Hawthorne Municipal Airport,US,33.922798,-118.334999
KHIB,Range Regional Airport,US,47.384831,-92.836905
KHIF,Hill Air Force Base,US,41.12403,-111.973086
KHII,Lake Havasu City Airport,US,34.570506,-114.357745
KHIO,Portland Hillsboro Airport,US,45.540401,-122.949997
KHKY,Hickory Regional Airport,US,35.74110031,-81.38950348
KHLG,Wheeling Ohio County Airport,US,40.1749992371,-80.6463012695
KHLN,Helena Regional Airport,US,46.6068,-111.983002
KHMN,Holloman Air Force Base,US,32.852501,-106.107002
KHOB,Lea County Regional Airport,US,32.6875,-103.217003
KHON,Huron Regional Airport,US,44.385201,-98.2285
KHOP,Campbell Army Airfield (Fort Campbell),US,36.674154,-87.48974
KHOT,Memorial Field Airport,US,34.4788,-93.096262
KHOU,William P. Hobby Airport,US,29.645336,-95.276812
KHPN,Westchester County Airport,US,41.06700134277344,-73.70760345458984
KHQM,Bowerman Airport,US,46.971199035599994,-123.93699646
KHRL,Valley International Airport,US,26.228500366210938,-97.65440368652344
KHRO,Boone County Airport,US,36.26150131225586,-93.15470123291016
KHRT,Hurlburt Field,US,30.427799,-86.689301
KHST,Homestead Air Reserve Base,US,25.4886,-80.383598
KHSV,Huntsville International Airport,US,34.636244,-86.774378
KHTS,Tri-State Airport / Milton J. Ferguson Field,US,38.366699,-82.557999
KHUA,Redstone Army Air Field,US,34.67869949,-86.68479919
KHUF,"Terre Haute Regional Airport, Hulman Field",US,39.4515,-87.307602
KHUL,Houlton International Airport,US,46.1231002808,-67.792098999
KHUT,Hutchinson Municipal Airport,US,38.0654983521,-97.86060333250002
KHVN,Tweed New Haven Airport,US,41.262869,-72.887694
KHVR,Havre City County Airport,US,48.541387,-109.762859
KHWO,North Perry Airport,US,26.0012,-80.2407
KHXD,Hilton Head Airport,US,32.2244,-80.697502
KHYA,Cape Cod Gateway Airport,US,41.6693,-70.280403
KHYI,San Marcos Regional Airport,US,29.8927,-97.862999
KHYR,Sawyer County Airport,US,46.025199890100005,-91.44429779050002
KHYS,Hays Regional Airport,US,38.844521,-99.273148
KHZY,Northeast Ohio Regional Airport,US,41.778,-80.695503
KRGA,Central Kentucky Regional Airport,US,37.630798,-84.332298
KIAB,McConnell Air Force Base,US,37.621899,-97.268204
KIAD,Washington Dulles International Airport,US,38.9445,-77.455803
KIAG,Niagara Falls International Airport,US,43.1073,-78.946198
KIAH,George Bush Intercontinental Airport,US,29.9844,-95.3414
KICT,Wichita Dwight D. Eisenhower National Airport,US,37.650314,-97.428583
KIDA,Idaho Falls Regional Airport,US,43.514599,-112.070999
KIFP,Laughlin Bullhead International Airport,US,35.154726,-114.559322
KIGM,Kingman Airport,US,35.259499,-113.938004
KIKK,Greater Kankakee Airport,US,41.07139968869999,-87.8462982178
KILG,Wilmington Airport,US,39.678699,-75.606499
KILM,Wilmington International Airport,US,34.272345,-77.905117
KILN,Wilmington Airpark,US,39.427898407,-83.792098999
KIMT,Ford Airport,US,45.81911,-88.114557
KIND,Indianapolis International Airport,US,39.7173,-86.294403
KINK,Winkler County Airport,US,31.7796,-103.200996
KINL,Falls International Airport,US,48.566200256347656,-93.4030990600586
KINT,Smith Reynolds Airport,US,36.13370132446289,-80.22200012207031
KINW,Winslow Lindbergh Regional Airport,US,35.021900177,-110.722999573
KIPL,Imperial County Airport,US,32.83539,-115.574026
KIPT,Williamsport Regional Airport,US,41.242126,-76.92245
KIRK,Kirksville Regional Airport,US,40.09349822998047,-92.5448989868164
KISM,Kissimmee Gateway Airport,US,28.2898006439,-81.4371032715
KISO,Kinston Regional Jetport At Stallings Field,US,35.331401825,-77.60880279540001
KISP,Long Island MacArthur Airport,US,40.796324,-73.101703
KITH,Ithaca Tompkins Regional Airport,US,42.49100112915039,-76.4583969116211
KIWA,Mesa Gateway Airport,US,33.3078,-111.654999
KJAC,Jackson Hole Airport,US,43.6073,-110.737999
KJAN,Jackson-Medgar Wiley Evers International Airport,US,32.311199,-90.075897
KJAX,Jacksonville International Airport,US,30.492469,-81.687813
KJBR,Jonesboro Municipal Airport,US,35.83169937133789,-90.64640045166016
KJCT,Kimble County Airport,US,30.5112991333,-99.7634963989
KJFK,John F. Kennedy International Airport,US,40.639447,-73.779317
KJHW,Chautauqua County-Jamestown Airport,US,42.15425,-79.254008
KJKL,Julian Carroll Airport,US,37.59389877319336,-83.31729888916016
KJLN,Joplin Regional Airport,US,37.151798,-94.498299
KJMS,Jamestown Regional Airport,US,46.92969894,-98.67819977
KJNX,Johnston Regional Airport,US,35.540901,-78.390297
KJQF,Concord-Padgett Regional Airport,US,35.387798,-80.709099
KJST,John Murtha Johnstown Cambria County Airport,US,40.31610107421875,-78.83390045166016
KJWY,Mid-Way Regional Airport,US,32.4587,-96.912399
KJXN,Jackson County Airport/Reynolds Field,US,42.260509,-84.463019
KKLS,Southwest Washington Regional Airport,US,46.11800003049999,-122.898002625
KL45,Bakersfield International Airport,US,35.324799,-118.996002
KL71,California City Municipal Airport,US,35.151377,-118.016059
KLAA,Southeast Colorado Regional Airport,US,38.066407,-102.691373
KLAF,Purdue University Airport,US,40.412875,-86.939363
KLAL,Lakeland Linder International Airport,US,27.989267,-82.020715
KLAN,Capital Region International Airport,US,42.777582,-84.585721
KLAR,Laramie Regional Airport,US,41.31209945678711,-105.67500305175781
KLAS,Harry Reid International Airport,US,36.083361,-115.151817
KLAW,Lawton Fort Sill Regional Airport,US,34.567699,-98.416603
KLAX,Los Angeles International Airport,US,33.942501,-118.407997
KLBB,Lubbock Preston Smith International Airport,US,33.663601,-101.822998
KLBE,Arnold Palmer Regional Airport,US,40.275902,-79.4048
KLBF,North Platte Regional Airport Lee Bird Field,US,41.12620163,-100.6839981
KLBL,Liberal Mid-America Regional Airport,US,37.0442009,-100.9599991
KLBT,Lumberton Regional Airport,US,34.610773,-79.05943
KLBX,Texas Gulf Coast Regional Airport,US,29.108601,-95.462097
KLCH,Lake Charles Regional Airport,US,30.126100540161133,-93.22329711914062
KLCK,Rickenbacker International Airport,US,39.813801,-82.927803
KLEB,Lebanon Municipal Airport,US,43.626098632799994,-72.30419921880001
KLEE,Leesburg International Airport,US,28.82309914,-81.80870056
KLEX,Blue Grass Airport,US,38.035066,-84.606738
KLFI,Langley Air Force Base,US,37.082901,-76.360497
KLFK,Angelina County Airport,US,31.2339992523,-94.75
KLFT,Lafayette Regional Airport,US,30.205299,-91.987602
KLGA,LaGuardia Airport,US,40.777199,-73.872597
KLGB,Long Beach International Airport,US,33.816523,-118.149891
KLGU,Logan-Cache Airport,US,41.7911987305,-111.851997375
KLIT,Bill & Hillary Clinton National Airport/Adams Field,US,34.729222,-92.223591
KLLQ,Monticello Municipal Ellis Field,US,33.638599,-91.750999
KLMT,Crater Lake-Klamath Regional Airport,US,42.156101,-121.733002
KLND,Hunt Field,US,42.815201,-108.730003
KLNK,Lincoln Airport,US,40.844882,-96.76178
KLNS,Lancaster Airport,US,40.121700286865234,-76.29609680175781
KLOL,Derby Field,US,40.0663986206,-118.565002441
KLOU,Bowman Field,US,38.2280006409,-85.6636962891
KLOZ,London-Corbin Airport/Magee Field,US,37.0821990967,-84.08489990230001
KLRD,Laredo International Airport,US,27.5438,-99.461601
KLRF,Little Rock Air Force Base,US,34.916900634799994,-92.14969635010002
KLRU,Las Cruces International Airport,US,32.289398,-106.921997
KLSE,La Crosse Regional Airport,US,43.879002,-91.256699
KLSF,Lawson Army Air Field,US,32.332546,-84.988003
KLSV,Nellis Air Force Base,US,36.2361984253,-115.033996582
KLTS,Altus Air Force Base,US,34.667099,-99.266701
KLUF,Luke Air Force Base,US,33.535,-112.383003
KLUK,Cincinnati Municipal Airport Lunken Field,US,39.102357,-84.418945
KLVM,Mission Field,US,45.6994018555,-110.447998047
KLVS,Las Vegas Municipal Airport,US,35.654202,-105.141998
KLWB,Greenbrier Valley Airport,US,37.857914,-80.400438
KLWM,Lawrence Municipal Airport,US,42.717201232899995,-71.1233978271
KLWS,Lewiston Nez Perce County Airport,US,46.3745002746582,-117.01499938964844
KLWT,Lewistown Municipal Airport,US,47.048429,-109.466143
KLYH,Lynchburg Regional Airport - Preston Glenn Field,US,37.326698,-79.200401
KMAF,Midland International Air and Space Port,US,31.942499,-102.202003
KMBG,Mobridge Municipal Airport,US,45.54650116,-100.4079971
KMBS,MBS International Airport,US,43.533181,-84.083104
KMCB,McComb-Pike County Airport / John E Lewis Field,US,31.178499,-90.471901
KMCC,McClellan Airfield,US,38.667599,-121.401001
KMCE,Merced Regional Macready Field,US,37.284698,-120.514
KMCF,MacDill Air Force Base,US,27.8493,-82.521202
KMCI,Kansas City International Airport,US,39.301699,-94.713893
KMCK,McCook Ben Nelson Regional Airport,US,40.207787,-100.592794
KMCN,Middle Georgia Regional Airport,US,32.69279861450195,-83.64920043945312
KMCO,Orlando International Airport,US,28.429399490356445,-81.30899810791016
KMCW,Mason City Municipal Airport,US,43.159801,-93.329716
KMDH,Southern Illinois Airport,US,37.778099,-89.251999
KMDT,Harrisburg International Airport,US,40.192838,-76.762333
KMDW,Chicago Midway International Airport,US,41.785999,-87.752403
KMEI,Key Field / Meridian Regional Airport,US,32.3326,-88.7519
KMEM,Frederick W. Smith International Airport,US,35.043845,-89.97634
KMER,Castle Airport,US,37.38050079,-120.5680008
KMFD,Mansfield Lahm Regional Airport,US,40.82139968869999,-82.5166015625
KMFE,McAllen Miller International Airport,US,26.176141,-98.237965
KMFR,Rogue Valley International-Medford Airport,US,42.374199,-122.873001
KMGC,Michigan City Municipal Airport,US,41.7033,-86.821198
KMGE,Dobbins Air Reserve Base,US,33.915401,-84.516296
KMGM,Montgomery Regional (Dannelly Field) Airport,US,32.300598,-86.393997
KMGW,Morgantown Municipal Airport Walter L. (Bill) Hart Field,US,39.643305,-79.917598
KMHK,Manhattan Regional Airport,US,39.14099884033203,-96.6707992553711
KMHR,Sacramento Mather Airport,US,38.554744,-121.297989
KMHT,Manchester-Boston Regional Airport,US,42.932598,-71.435699
KMHV,Mojave Air &  Space Port,US,35.056391,-118.145342
KMIA,Miami International Airport,US,25.796011,-80.289751
KMIB,Minot Air Force Base,US,48.4156,-101.358002
KMIE,Delaware County Johnson Field,US,40.242298,-85.395897
KMIV,Millville Municipal Airport,US,39.367802,-75.072197
KMKC,Charles B. Wheeler Downtown Airport,US,39.123199,-94.592796
KMKE,General Mitchell International Airport,US,42.947201,-87.896599
KMKG,Muskegon County Airport,US,43.169498,-86.238197
KMKL,McKellar-Sipes Regional Airport,US,35.599899,-88.915604
KMLB,Melbourne Orlando International Airport,US,28.102009,-80.641088
KMLC,Mc Alester Regional Airport,US,34.882401,-95.783501
KMLI,Quad City International Airport,US,41.448502,-90.5075
KMLS,Miles City Airport - Frank Wiley Field,US,46.427268,-105.885372
KMLU,Monroe Regional Airport,US,32.510899,-92.037697
KMMH,Mammoth Yosemite Airport,US,37.625381,-118.84306
KMMT,Mc Entire Joint National Guard Base,US,33.92079926,-80.80130005
KMMU,Morristown Municipal Airport,US,40.799062,-74.414949
KMMV,McMinnville Municipal Airport,US,45.194401,-123.136002
KMOB,Mobile Regional Airport,US,30.6912,-88.242798
KMOD,Modesto City Co-Harry Sham Field,US,37.625801,-120.954002
KMOT,Minot International Airport,US,48.25801,-101.279123
KMPV,Edward F Knapp State Airport,US,44.20349884,-72.56230164
KMQY,Smyrna Airport,US,36.0089988708,-86.5201034546
KMRB,Eastern WV Regional Airport/Shepherd Field,US,39.40190125,-77.98459625
KMRY,Monterey Regional Airport,US,36.586777,-121.844183
KMSL,Northwest Alabama Regional Airport,US,34.745123,-87.612981
KMSN,Dane County Regional Truax Field,US,43.1399,-89.337502
KMSO,Missoula Montana Airport,US,46.915816,-114.091107
KMSP,Minneapolis–Saint Paul International Airport / Wold–Chamberlain Field,US,44.880081,-93.221741
KMSS,Massena International Airport Richards Field,US,44.936157,-74.844304
KMSY,Louis Armstrong New Orleans International Airport,US,29.993401,-90.264673
KMTC,Selfridge Air National Guard Base Airport,US,42.613463,-82.836919
KMTH,Florida Keys Marathon International Airport,US,24.726006,-81.05138
KMTJ,Montrose Regional Airport,US,38.5098,-107.893997
KMTN,Martin State Airport,US,39.325699,-76.413803
KMUI,Muir Army Air Field (Fort Indiantown Gap) Airport,US,40.435214,-76.568661
KMUO,Mountain Home Air Force Base,US,43.043598,-115.872002
KMWA,Veterans Airport of Southern Illinois,US,37.751208,-89.016568
KMWH,Grant County International Airport,US,47.20769882,-119.3199997
KMWL,Mineral Wells Regional Airport,US,32.781601,-98.060204
KMXF,Maxwell Air Force Base,US,32.3829,-86.365799
KMYL,McCall Municipal Airport,US,44.888837,-116.101112
